TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090220,28.665,0.0,454.269,238.646,0.0,423.619,0.0,12.248,0.0,99.463,0.0,4.625,0.0,2.034,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090221,28.777,0.0,452.349,232.379,0.0,422.437,0.0,13.157,0.0,99.442,0.0,1.475,0.0,1.652,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090222,28.269,0.0,450.401,253.717,0.0,421.233,0.0,11.01,0.0,99.494,0.0,1.809,0.0,2.317,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090223,25.215,0.0,448.426,208.542,0.0,410.576,0.0,8.551,0.0,99.697,0.0,4.059,0.0,2.21,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090224,25.584,0.0,446.424,261.564,0.0,384.793,0.0,13.321,0.0,99.869,0.0,0.0,0.0,2.767,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090225,24.745,0.0,444.396,211.312,0.0,394.791,0.0,10.295,0.0,99.904,0.0,1.645,0.0,2.451,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090226,24.259,0.0,442.342,186.747,0.0,405.738,0.0,6.504,0.0,99.739,0.0,10.652,0.0,1.238,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090227,24.511,0.0,440.261,167.365,0.0,407.368,0.0,7.802,0.0,99.767,0.0,0.86,0.0,1.343,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090228,25.969,0.0,438.156,234.088,0.0,409.9,0.0,9.163,0.0,99.643,0.0,1.822,0.0,1.169,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090301,27.161,0.0,436.026,217.257,0.0,417.008,0.0,8.577,0.0,99.574,0.0,6.841,0.0,1.957,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090302,27.227,0.0,433.873,195.529,0.0,418.981,0.0,8.493,0.0,99.714,0.0,5.803,0.0,1.643,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090303,28.246,0.0,431.697,248.088,0.0,416.888,0.0,11.121,0.0,99.689,0.0,1.916,0.0,1.589,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090304,30.89,0.0,429.498,245.838,0.0,429.837,0.0,17.111,0.0,99.372,0.0,0.082,0.0,3.15,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090305,26.492,0.0,427.276,268.904,0.0,391.599,0.0,13.421,0.0,99.655,0.0,0.0,0.0,2.816,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090306,26.362,0.0,425.033,279.779,0.0,371.443,0.0,14.237,0.0,99.737,0.0,0.0,0.0,1.879,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090307,26.482,0.0,422.77,261.351,0.0,385.308,0.0,14.36,0.0,99.693,0.0,0.596,0.0,1.82,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090308,26.972,0.0,420.487,274.153,0.0,380.536,0.0,16.03,0.0,99.683,0.0,0.0,0.0,1.893,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090309,24.825,0.0,418.184,193.006,0.0,386.632,0.0,12.298,0.0,99.901,0.0,0.056,0.0,2.494,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090310,25.723,0.0,415.863,188.767,0.0,404.63,0.0,12.199,0.0,99.737,0.0,0.425,0.0,1.327,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090311,25.489,0.0,413.522,192.733,0.0,400.71,0.0,10.79,0.0,99.6,0.0,2.527,0.0,1.421,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090312,24.571,0.0,411.165,197.318,0.0,387.335,0.0,9.769,0.0,99.539,0.0,1.774,0.0,1.398,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090313,25.293,0.0,408.791,251.767,0.0,374.35,0.0,12.774,0.0,99.553,0.0,1.131,0.0,1.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090314,26.188,0.0,406.4,265.669,0.0,365.366,0.0,15.898,0.0,99.619,0.0,0.0,0.0,0.894,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090315,25.111,0.0,403.996,239.878,0.0,368.459,0.0,15.518,0.0,99.997,0.0,0.0,0.0,2.881,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090316,23.645,0.0,401.577,261.9,0.0,342.65,0.0,15.96,0.0,99.806,0.0,0.0,0.0,1.566,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090317,24.851,0.0,399.144,187.566,0.0,380.148,0.0,13.288,0.0,99.928,0.0,0.2,0.0,2.19,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090318,25.064,0.0,396.698,258.249,0.0,356.811,0.0,15.066,0.0,100.238,0.0,0.0,0.0,2.541,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090319,26.31,0.0,394.239,246.814,0.0,380.307,0.0,15.649,0.0,100.01,0.0,0.0,0.0,1.748,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090320,26.982,0.0,391.769,212.458,0.0,398.59,0.0,14.475,0.0,99.912,0.0,0.0,0.0,1.141,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090321,27.009,0.0,389.288,250.032,0.0,379.86,0.0,16.597,0.0,99.75,0.0,0.0,0.0,1.314,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090322,27.147,0.0,386.799,237.279,0.0,382.051,0.0,17.317,0.0,99.522,0.0,0.0,0.0,1.292,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090323,27.844,0.0,384.3,235.617,0.0,383.512,0.0,18.761,0.0,99.579,0.0,0.296,0.0,1.724,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090324,27.304,0.0,381.793,224.293,0.0,395.907,0.0,14.935,0.0,99.72,0.0,0.663,0.0,2.719,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090325,26.885,0.0,379.278,227.386,0.0,389.468,0.0,15.173,0.0,99.602,0.0,0.0,0.0,1.886,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090326,25.564,0.0,376.756,198.643,0.0,397.692,0.0,8.311,0.0,99.522,0.0,8.821,0.0,1.068,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090327,25.436,0.0,374.229,196.472,0.0,388.136,0.0,9.448,0.0,99.587,0.0,1.117,0.0,0.723,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090328,26.011,0.0,371.698,231.965,0.0,370.239,0.0,14.383,0.0,99.442,0.0,0.0,0.0,1.024,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090329,26.429,0.0,369.163,235.49,0.0,368.297,0.0,16.194,0.0,99.325,0.0,0.0,0.0,1.249,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090330,27.464,0.0,366.624,220.783,0.0,382.972,0.0,17.082,0.0,99.389,0.0,0.0,0.0,1.144,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090331,28.47,0.0,364.082,227.335,0.0,389.12,0.0,18.515,0.0,99.524,0.0,0.0,0.0,1.458,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090401,27.019,0.0,361.54,217.354,0.0,388.887,0.0,15.772,0.0,99.883,0.0,0.0,0.0,3.516,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090402,25.759,0.0,358.996,227.347,0.0,368.168,0.0,15.759,0.0,99.8,0.0,0.0,0.0,2.315,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090403,27.979,0.0,356.453,194.147,0.0,401.481,0.0,16.971,0.0,99.605,0.0,0.276,0.0,2.055,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090404,28.816,0.0,353.912,188.414,0.0,403.141,0.0,18.577,0.0,99.509,0.0,0.181,0.0,2.675,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090405,25.309,0.0,351.372,199.159,0.0,384.646,0.0,12.944,0.0,99.811,0.0,0.0,0.0,1.716,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090406,26.017,0.0,348.835,220.733,0.0,375.734,0.0,13.29,0.0,99.846,0.0,0.0,0.0,1.432,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090407,26.624,0.0,346.302,210.976,0.0,377.769,0.0,15.032,0.0,99.855,0.0,0.0,0.0,1.76,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090408,26.713,0.0,343.773,222.795,0.0,364.449,0.0,17.216,0.0,99.972,0.0,0.0,0.0,2.353,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,142.421,0.0,-9999,-9999,-9999,-9999,-6.29761,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090409,25.497,0.0,341.25,219.523,0.0,356.915,0.0,16.164,0.0,100.082,0.0,0.0,0.0,2.288,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,138.858,0.0,-9999,-9999,-9999,-9999,-9.10107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20090410,22.605,0.0,338.734,222.654,0.0,323.937,0.0,15.361,0.0,100.25,0.0,0.0,0.0,2.057,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,151.532,0.0,-9999,-9999,-9999,-9999,11.9714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
