year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_PFT,gap_flag_month
2011,10,CA-TP4,46.0,25.0,100.0,0.11096589,-0.004997447,284.95746,0.18739189528089886,12.0,0.0822812,0.0,0.42,0.8,289.88,277.78,CRO,0.0
2011,11,CA-TP4,32.0,16.0,70.0,0.051748622,-0.004857585,280.5605,0.18716236494382021,12.0,-0.02306162,0.0,0.33,0.5,282.38,274.66,CRO,0.0
2011,12,CA-TP4,20.0,11.0,44.0,0.047808766,-0.002968155,275.4003,0.18693283460674157,12.0,-0.029221058,1.8709677,0.27,0.4,275.92,267.66,CRO,0.0
2012,1,CA-TP4,23.0,14.0,48.0,0.01985953,-0.003045879,272.50958,0.18670330426966292,12.0,-0.03613386,59.870968,0.26,0.4,272.12,265.6,CRO,0.0
2012,2,CA-TP4,37.0,22.0,81.0,0.035572477,-0.002838925,272.98923,0.18647377393258427,12.0,-0.044363923,18.62069,0.27,0.4,277.6,267.0,CRO,0.0
2012,3,CA-TP4,73.0,31.0,161.0,0.060211588,-0.004923299,279.5232,0.18624424359550562,12.0,-0.07058446,0.0,0.29,0.5,292.62,273.52,CRO,0.0
2012,4,CA-TP4,92.0,40.0,201.0,0.09091602,-0.006910056,282.091,0.18601471325842694,12.0,-0.055307906,0.0,0.33,0.7,295.46,272.94,CRO,0.0
2012,5,CA-TP4,120.0,46.0,265.0,0.19251592,-0.008719929,292.017,0.1857851829213483,12.0,0.050508253,0.0,0.48,1.4,302.18,281.52,CRO,0.0
2012,6,CA-TP4,118.0,53.0,257.0,0.30377883,-0.010716707,295.02847,0.18555565258426965,12.0,0.13083863,0.0,0.56,1.8,301.8,286.14,CRO,0.0
2012,7,CA-TP4,119.0,51.0,257.0,0.40940088,-0.010594666,298.94293,0.185326122247191,12.0,0.22257802,0.0,0.7,2.7,303.84,289.6,CRO,0.0
2012,8,CA-TP4,101.0,44.0,221.0,0.42812306,-0.008315809,295.9865,0.18509659191011235,12.0,0.29514134,0.0,0.72,2.9,300.08,286.66,CRO,0.0
2012,9,CA-TP4,79.0,35.0,173.0,0.27649993,-0.007335857,291.42215,0.1848670615730337,12.0,0.24652034,0.0,0.6,1.8,294.26,283.3,CRO,0.0
2012,10,CA-TP4,45.0,25.0,96.0,0.109836556,-0.005001374,284.5279,0.18463753123595505,12.0,0.08428505,0.0,0.43,0.8,289.22,278.2,CRO,0.0
2012,11,CA-TP4,29.0,16.0,63.0,0.047589302,-0.00376194,277.5349,0.1844080008988764,12.0,-0.024559062,0.0,0.36,0.5,281.4,270.4,CRO,0.0
2012,12,CA-TP4,18.0,11.0,39.0,0.0373274,-0.002617121,275.28375,0.18417847056179776,12.0,-0.027379174,10.645162,0.3,0.4,271.68,266.32,CRO,0.0
2013,1,CA-TP4,24.0,14.0,51.0,0.020997655,-0.002884783,271.84543,0.18394894022471908,12.0,0.026478741,41.0,0.23,0.3,270.86,263.82,CRO,0.0
2013,2,CA-TP4,43.33333333333333,22.666666666666664,93.33333333333334,0.03384670133333333,-0.003709841666666667,274.24725333333333,0.18371940988764043,12.0,-0.014012540666666663,27.333333333333336,0.24333333333333335,0.39999999999999997,277.77333333333337,266.26,CRO,1.0
2013,3,CA-TP4,62.666666666666664,31.333333333333332,135.66666666666669,0.04669574766666666,-0.004534900333333334,276.6490766666667,0.18348987955056179,12.0,-0.05450382233333333,13.666666666666668,0.2566666666666667,0.5,284.68666666666667,268.7,CRO,1.0
2013,4,CA-TP4,82.0,40.0,178.0,0.059544794,-0.005359959,279.0509,0.18326034921348314,12.0,-0.094995104,0.0,0.27,0.6,291.6,271.14,CRO,0.0
2013,5,CA-TP4,118.0,44.0,257.0,0.16998608,-0.008371145,289.47043,0.1830308188764045,12.0,0.030945633,0.0,0.44,1.2,302.12,279.62,CRO,0.0
2013,6,CA-TP4,110.0,51.0,236.0,0.27847356,-0.007974125,293.8343,0.18280128853932584,12.0,0.123868935,0.0,0.53,1.7,301.22,283.32,CRO,0.0
2013,7,CA-TP4,111.0,54.0,237.0,0.39474607,-0.008754127,296.93466,0.1825717582022472,12.0,0.21316175,0.0,0.66,2.3,300.96,289.54,CRO,0.0
2013,8,CA-TP4,105.0,48.0,228.0,0.41200376,-0.008347273,295.3543,0.18234222786516852,12.0,0.28375518,0.0,0.71,2.8,298.24,286.58,CRO,0.0
2013,9,CA-TP4,78.0,32.0,168.0,0.26731256,-0.006718703,291.4483,0.18211269752808987,12.0,0.24271673,0.0,0.67,2.0,296.48,283.72,CRO,0.0
2013,10,CA-TP4,53.0,25.0,114.0,0.12254745,-0.005458988,286.31833,0.18188316719101122,12.0,0.100687966,0.0,0.46,0.9,287.94,278.26,CRO,0.0
2013,11,CA-TP4,27.0,15.0,57.0,0.04772713,-0.005258896,277.1388,0.18165363685393257,12.0,0.037661448,21.8,0.31,0.5,276.14,269.04,CRO,0.0
2013,12,CA-TP4,18.0,12.0,39.0,0.010384892,-0.002635248,271.4936,0.18142410651685392,12.0,-0.027632589,64.80645,0.19,0.3,267.6,260.58,CRO,0.0
2014,1,CA-TP4,25.0,16.0,53.0,0.000885237,-0.001803227,265.4347,0.18119457617977527,12.0,0.026478741,93.48387,0.21,0.3,262.26,255.42,CRO,0.0
2014,2,CA-TP4,46.0,26.0,102.0,-0.004019561,-0.001636021,265.34232,0.18096504584269663,12.0,0.24442327,99.35714,0.12,0.1,265.8,255.38,CRO,0.0
2014,3,CA-TP4,68.0,36.0,149.0,0.013972793,-0.002457745,268.7567,0.18073551550561798,12.0,0.25827828,70.870964,0.21,0.4,273.56,262.3,CRO,0.0
2014,4,CA-TP4,88.0,41.0,192.0,0.058262758,-0.00495505,278.04797,0.18050598516853933,12.0,-0.07749203,0.0,0.28,0.6,290.2,272.02,CRO,0.0
2014,5,CA-TP4,105.0,49.0,227.0,0.14753136,-0.00633122,287.0656,0.18027645483146065,12.0,0.017629668,0.0,0.39,1.0,298.08,278.72,CRO,0.0
2014,6,CA-TP4,123.0,52.0,266.0,0.29597628,-0.007703468,293.83887,0.180046924494382,12.0,0.12473007,0.0,0.52,1.6,303.48,284.22,CRO,0.0
2014,7,CA-TP4,110.0,48.0,238.0,0.42233583,-0.008558318,294.4512,0.17981739415730336,12.0,0.22847292,0.0,0.7,2.7,300.64,286.12,CRO,0.0
2014,8,CA-TP4,98.0,45.0,212.0,0.4404203,-0.007442541,294.70935,0.1795878638202247,12.0,0.29479775,0.0,0.73,2.9,297.72,286.9,CRO,0.0
2014,9,CA-TP4,83.0,35.0,180.0,0.28979018,-0.006267794,291.4445,0.17935833348314606,12.0,0.24823192,0.0,0.65,2.0,296.0,282.38,CRO,0.0
2014,10,CA-TP4,45.0,24.0,97.0,0.1098537,-0.005593911,285.18707,0.1791288031460674,12.0,0.081801504,0.0,0.47,0.9,288.04,277.26,CRO,0.0
2014,11,CA-TP4,25.0,15.0,54.0,0.044107962,-0.004964314,276.5558,0.17889927280898876,12.0,-0.006943989,19.9,0.29,0.4,277.12,266.3,CRO,0.0
2014,12,CA-TP4,18.0,11.0,39.0,0.04363842,-0.003018983,274.2801,0.1786697424719101,12.0,-0.027632589,2.0,0.32,0.5,276.1,266.72,CRO,0.0
2015,1,CA-TP4,27.0,16.0,58.0,0.007289989,-0.002505101,267.0332,0.17844021213483147,12.0,0.026478741,76.58064,0.21,0.3,264.44,256.44,CRO,0.0
2015,2,CA-TP4,48.0,25.0,107.0,-0.004019561,-0.001144454,261.7785,0.1782106817977528,12.0,0.15259933,100.0,0.22,0.3,260.74,253.06,CRO,0.0
2015,3,CA-TP4,69.0,35.0,150.0,0.013729595,-0.002365157,270.5495,0.17798115146067414,12.0,0.39766234,85.58064,0.15,0.2,274.22,263.7,CRO,0.0
2015,4,CA-TP4,91.0,39.0,199.0,0.06785323,-0.004825801,278.44598,0.1777516211235955,12.0,-0.07564429,0.0,0.3,0.6,289.54,273.06,CRO,0.0
2015,5,CA-TP4,111.0,48.0,240.0,0.20745486,-0.006744169,288.7442,0.17752209078651685,12.0,0.05067367,0.0,0.45,1.2,302.2,282.74,CRO,0.0
2015,6,CA-TP4,111.0,53.0,239.0,0.3219003,-0.007191367,292.2104,0.1772925604494382,12.0,0.1365579,0.0,0.55,1.7,299.6,285.2,CRO,0.0
2015,7,CA-TP4,123.0,49.0,269.0,0.41154578,-0.008054733,295.42163,0.17706303011235955,12.0,0.23606035,0.0,0.7,2.7,300.44,287.62,CRO,0.0
2015,8,CA-TP4,101.0,49.0,219.0,0.40775636,-0.008229271,294.90442,0.1768334997752809,12.0,0.26885167,0.0,0.69,2.5,299.46,286.44,CRO,0.0
2015,9,CA-TP4,83.0,35.0,180.0,0.27184746,-0.006610058,293.4859,0.17660396943820222,12.0,0.20717674,0.0,0.62,1.8,300.26,286.06,CRO,0.0
2015,10,CA-TP4,54.0,26.0,117.0,0.13467237,-0.006747037,284.83295,0.17637443910112358,12.0,0.10412269,0.0,0.5,1.0,289.2,278.06,CRO,0.0
2015,11,CA-TP4,36.0,15.0,79.0,0.056310214,-0.004824854,281.2439,0.17614490876404493,12.0,-0.025232436,0.0,0.41,0.7,285.52,273.02,CRO,0.0
2015,12,CA-TP4,17.0,11.0,37.0,0.045452654,-0.003147714,278.3404,0.17591537842696628,12.0,-0.022441292,0.0,0.35,0.5,280.1,271.06,CRO,0.0
2016,1,CA-TP4,22.0,15.0,47.0,0.01823346,-0.003396072,271.07324,0.17568584808988763,12.0,0.026478741,50.967743,0.43,0.7,269.3,261.74,CRO,0.0
2016,2,CA-TP4,38.0,21.0,83.0,0.03849719,-0.003047667,271.37943,0.17545631775280898,12.0,0.15659094,25.37931,0.3,0.4,278.38,265.7,CRO,0.0
2016,3,CA-TP4,61.0,32.0,133.0,0.05068264,-0.003653064,275.95575,0.17522678741573033,12.0,-0.017887022,13.451612,0.24,0.4,286.08,269.16,CRO,0.0
2016,4,CA-TP4,87.0,41.0,189.0,0.07743175,-0.005763724,279.1831,0.17499725707865166,12.0,-0.07205939,20.933332,0.28,0.6,290.34,270.54,CRO,0.0
2016,5,CA-TP4,109.0,53.0,238.0,0.1671404,-0.006959345,287.75195,0.17476772674157304,12.0,0.008802088,0.0,0.41,1.1,300.12,278.14,CRO,0.0
2016,6,CA-TP4,134.0,50.0,293.0,0.30031025,-0.010536704,293.75186,0.17453819640449436,12.0,0.13044056,0.0,0.55,1.8,305.84,283.8,CRO,0.0
2016,7,CA-TP4,119.0,54.0,257.0,0.4271862,-0.009351105,297.04578,0.1743086660674157,12.0,0.23504226,0.0,0.68,2.5,301.32,288.56,CRO,0.0
2016,8,CA-TP4,113.0,45.0,244.0,0.42843342,-0.00820607,297.70416,0.17407913573033706,12.0,0.27634773,0.0,0.71,2.7,302.7,289.22,CRO,0.0
2016,9,CA-TP4,87.0,33.0,187.0,0.29389024,-0.007161051,293.685,0.17384960539325842,12.0,0.23026147,0.0,0.65,2.0,298.62,285.12,CRO,0.0
2016,10,CA-TP4,54.0,23.0,117.0,0.15256332,-0.005543105,286.4763,0.17362007505617977,12.0,0.13880816,0.0,0.55,1.3,289.48,278.7,CRO,0.0
2016,11,CA-TP4,34.0,15.0,74.0,0.05681642,-0.004236795,280.85358,0.17339054471910112,12.0,-0.013558199,0.0,0.39,0.7,283.52,274.52,CRO,0.0
2016,12,CA-TP4,18.0,12.0,37.0,0.002396059,-0.003750436,273.3679,0.17316101438202247,12.0,-0.027123345,93.18638,0.18,0.2,270.42,264.84,CRO,0.0
2017,1,CA-TP4,21.0,15.0,44.0,0.028436393,-0.002539583,272.44897,0.1729314840449438,12.0,0.026478741,83.528015,0.24,0.4,266.66,265.26,CRO,0.0
2017,2,CA-TP4,42.0,22.0,91.0,0.034041755,-0.003508277,273.50635,0.17270195370786515,12.0,-0.05840592,28.714285,0.26,0.4,276.48,266.9,CRO,0.0
2017,3,CA-TP4,55.0,32.0,120.0,0.053523667,-0.004186124,274.4665,0.1724724233707865,12.0,-0.07451801,10.967742,0.27,0.5,278.76,266.54,CRO,0.0
2017,4,CA-TP4,86.0,38.0,185.0,0.08771646,-0.005594648,282.435,0.17224289303370785,12.0,-0.06628691,0.0,0.34,0.7,292.68,275.14,CRO,0.0
2017,5,CA-TP4,102.0,46.0,219.0,0.15501451,-0.006758116,286.31055,0.1720133626966292,12.0,0.005931554,0.0,0.4,1.1,295.32,279.32,CRO,0.0
2017,6,CA-TP4,126.0,51.0,274.0,0.27990788,-0.008661903,293.11023,0.17178383235955055,12.0,0.09139703,0.0,0.53,1.7,302.84,286.4,CRO,0.0
2017,7,CA-TP4,113.0,52.0,243.0,0.40881512,-0.008200124,296.10535,0.1715543020224719,12.0,0.20940597,0.0,0.68,2.5,302.86,288.0,CRO,0.0
2017,8,CA-TP4,94.0,46.0,205.0,0.40170205,-0.007636316,294.7871,0.17132477168539323,12.0,0.26318315,0.0,0.66,2.4,298.94,286.14,CRO,0.0
2017,9,CA-TP4,72.5,34.0,157.0,0.26896126,-0.006836511,291.3434,0.1710952413483146,12.0,0.174668582,0.0,0.565,1.65,295.78,283.15999999999997,CRO,1.0
2017,10,CA-TP4,51.0,22.0,109.0,0.13622047,-0.006036706,287.8997,0.17086571101123593,12.0,0.086154014,0.0,0.47,0.9,292.62,280.18,CRO,0.0
2017,11,CA-TP4,30.0,16.0,65.0,0.060847927,-0.004875295,278.7859,0.17063618067415728,12.0,-0.002234065,0.0,0.37,0.6,279.92,273.24,CRO,0.0
2017,12,CA-TP4,20.0,12.0,44.0,0.010238807,-0.00321871,271.46204,0.17040665033707864,12.0,-0.030367266,64.22581,0.23,0.3,269.82,262.82,CRO,0.0
2003,8,CA-WP1,92.0,37.0,204.0,0.26631114,-0.025218956,291.19263,0.17017712,8.0,0.27532324,0.0,0.84,3.6,296.26,279.8,SA,0.0
2003,9,CA-WP1,60.0,25.0,132.0,0.14052264,-0.018951952,284.00714,0.19542241,8.0,0.21300732,0.0,0.64,1.7,290.72,274.1,SA,0.0
2003,10,CA-WP1,36.0,16.0,78.0,0.041937493,-0.010622717,279.08087,0.21639246,8.0,0.08353617,0.0,0.46,0.7,286.04,270.68,SA,0.0
2003,11,CA-WP1,15.0,8.0,34.0,0.027301235,-0.003555603,265.2424,0.21217033,8.0,0.25726622,24.9,0.4,0.5,267.88,259.56,SA,0.0
2003,12,CA-WP1,12.5,6.5,27.5,0.018698849,-0.0021462885000000003,260.15810999999997,0.214332815,8.0,0.428522735,59.353225,0.35500000000000004,0.45,261.83,253.35,SA,1.0
2004,1,CA-WP1,10.0,5.0,21.0,0.010096463,-0.000736974,255.07382,0.2164953,8.0,0.59977925,93.80645,0.31,0.4,255.78,247.14,SA,0.0
2004,2,CA-WP1,29.0,15.0,64.5,0.018834556500000002,-0.0051536745,262.322385,0.199637575,8.0,0.557667975,93.467743,0.265,0.35,264.45,254.04,SA,1.0
2004,3,CA-WP1,48.0,25.0,108.0,0.02757265,-0.009570375,269.57095,0.18277985,8.0,0.5155567,93.129036,0.22,0.3,273.12,260.94,SA,0.0
2004,4,CA-WP1,82.0,37.0,184.0,0.06694776,-0.02124162,277.2193,0.23721734,8.0,0.052611165,4.2,0.47,1.0,284.36,267.86,SA,0.0
2004,5,CA-WP1,86.0,47.0,188.0,0.11073523,-0.021783829,280.4925,0.20336269,8.0,0.010025405,0.0,0.5,1.2,287.96,270.7,SA,0.0
2004,6,CA-WP1,119.0,47.0,262.0,0.29480714,-0.029150844,287.5945,0.18432206,8.0,0.22331554,0.0,0.71,2.7,295.62,275.74,SA,0.0
2004,7,CA-WP1,105.0,50.0,230.0,0.34893036,-0.019848503,290.84918,0.19671527,8.0,0.3076724,0.0,0.81,3.8,296.74,282.08,SA,0.0
2004,8,CA-WP1,81.0,38.0,179.0,0.27196535,-0.018726088,288.10352,0.21288893,8.0,0.31914428,0.0,0.82,3.5,292.12,277.84,SA,0.0
2004,9,CA-WP1,55.0,26.0,120.0,0.14147846,-0.012658287,282.1662,0.2455692,8.0,0.24328901,0.0,0.68,1.6,290.16,274.5,SA,0.0
2004,10,CA-WP1,31.0,14.0,67.0,0.048463956,-0.0092839,275.29102,0.22586316,8.0,0.09427737,11.645162,0.47,0.7,280.24,269.48,SA,0.0
2004,11,CA-WP1,14.0,7.0,31.0,0.03460253,-0.005684234,270.9518,0.1660486,8.0,0.20409569,0.56666666,0.39,0.5,273.4,263.6,SA,0.0
2004,12,CA-WP1,8.0,5.0,17.0,0.015290742,-0.003073752,261.50745,0.2415318,8.0,0.60025644,61.129032,0.39,0.5333333333333333,264.68,259.9,SA,0.0
2005,1,CA-WP1,11.0,6.0,24.0,0.003994108,-0.001381479,256.77454,0.2164953,8.0,0.58128226,84.451614,0.39,0.5666666666666667,259.5,252.3,SA,0.0
2005,2,CA-WP1,25.0,12.0,56.0,0.0336285,-0.005778186,265.62836,0.18457356,8.0,0.5819384,64.60714,0.39,0.6,269.78,256.78,SA,0.0
2005,3,CA-WP1,51.0,23.0,115.0,0.05548583,-0.012489729,271.69086,0.15265182,8.0,0.23670472,24.258064,0.4,0.6,274.76,263.66,SA,0.0
2005,4,CA-WP1,86.0,32.0,192.0,0.06780187,-0.02361428,279.11633,0.21424617,8.0,0.047519173,0.0,0.48,1.0,287.32,270.94,SA,0.0
2005,5,CA-WP1,107.0,42.0,237.0,0.16044015,-0.025252767,283.01514,0.23285936,8.0,0.10624136,0.0,0.55,1.5,291.56,272.38,SA,0.0
2005,6,CA-WP1,94.0,51.0,203.0,0.3384172,-0.018366575,287.41876,0.22192161,8.0,0.28528473,0.0,0.67,2.7,292.58,278.46,SA,0.0
2005,7,CA-WP1,112.0,45.0,244.0,0.3560594,-0.019028641,289.57382,0.23379222,8.0,0.33475882,0.0,0.81,3.9,293.86,280.16,SA,0.0
2005,8,CA-WP1,84.0,38.0,184.0,0.2736073,-0.018625528,287.39978,0.227309,8.0,0.30486763,0.0,0.79,3.1,292.2,278.36,SA,0.0
2005,9,CA-WP1,60.0,26.0,132.0,0.12466034,-0.012370072,282.30103,0.22117583,8.0,0.2111492,0.0,0.64,1.4,288.5,273.52,SA,0.0
2005,10,CA-WP1,37.0,15.0,83.0,0.037533317,-0.007643715,276.5022,0.23683794,8.0,0.072758935,0.0,0.5,0.8,281.84,270.24,SA,0.0
2005,11,CA-WP1,14.0,7.0,32.0,0.027286537,-0.005146883,271.53406,0.25449583,8.0,0.106460385,0.0,0.49,0.7,276.72,262.24,SA,0.0
2005,12,CA-WP1,9.0,4.0,19.0,0.0369095,-0.002231084,265.77484,0.2380497,8.0,0.24340829,0.67741936,0.45,0.6333333333333333,267.16,261.2,SA,0.0
2006,1,CA-WP1,8.0,5.0,18.0,0.026689947,-0.001971208,265.25916,0.21484745,8.0,0.58128226,59.741936,0.41,0.5666666666666667,262.74,258.18,SA,0.0
2006,2,CA-WP1,23.0,12.0,52.0,0.03799827,-0.004140861,262.9972,0.19881365,8.0,0.5958153,76.03571,0.37,0.5,267.82,257.12,SA,0.0
2006,3,CA-WP1,44.0,25.0,98.0,0.03229152,-0.006268442,267.56174,0.18277985,8.0,0.40980142,97.548386,0.21,0.3,269.24,259.12,SA,0.0
2006,4,CA-WP1,79.0,31.0,177.0,0.06568184,-0.020356204,279.63635,0.20566921,8.0,0.056325477,2.6,0.48,1.0,288.74,268.94,SA,0.0
2006,5,CA-WP1,87.0,45.0,191.0,0.17516686,-0.018223666,283.7542,0.23257655,8.0,0.13268818,0.0,0.6,1.7,292.92,275.56,SA,0.0
2006,6,CA-WP1,114.0,45.0,250.0,0.35430434,-0.024425887,289.48495,0.22521591,8.0,0.30082044,0.0,0.77,3.6,295.2,277.76,SA,0.0
2006,7,CA-WP1,111.0,48.0,244.0,0.35879692,-0.023325488,292.09222,0.21889345,8.0,0.323286,0.0,0.77,3.5,296.44,281.68,SA,0.0
2006,8,CA-WP1,100.0,37.0,220.0,0.2643181,-0.021344706,289.8454,0.20727253,8.0,0.29365748,0.0,0.81,3.2,295.08,278.9,SA,0.0
2006,9,CA-WP1,61.0,27.0,135.0,0.12597065,-0.01521669,285.20667,0.21589848,8.0,0.25007617,0.0,0.65,1.5,292.3,276.32,SA,0.0
2006,10,CA-WP1,33.0,16.0,73.0,0.042096745,-0.00864803,274.966,0.24321724,8.0,0.1732003,2.064516,0.5,0.8,280.5,266.46,SA,0.0
2006,11,CA-WP1,13.0,7.0,29.0,0.026192276,-0.002961695,261.37564,0.21841106,8.0,0.21840067,29.0,0.43,0.6,261.44,253.74,SA,0.0
2006,12,CA-WP1,9.0,5.0,20.0,0.02837167,-0.002134897,264.50388,0.2415318,8.0,0.5961691,44.870968,0.37,0.5,265.38,256.98,SA,0.0
2007,1,CA-WP1,11.0,6.0,25.0,0.027976783,-0.002349891,263.357,0.2164953,8.0,0.58128226,31.387096,0.31,0.4,264.56,255.16,SA,0.0
2007,2,CA-WP1,26.0,13.0,57.0,0.012440394,-0.001867883,257.95157,0.199637575,8.0,0.5958153,92.46429,0.26,0.3,258.38,247.08,SA,0.0
2007,3,CA-WP1,49.0,25.0,110.0,0.021527108,-0.007814646,268.70868,0.18277985,8.0,0.44360036,91.41936,0.18,0.2,273.24,259.76,SA,0.0
2007,4,CA-WP1,79.0,36.0,176.0,0.060184527,-0.01676847,275.6048,0.23865189,8.0,0.13496464,35.166668,0.35,0.7,281.64,267.58,SA,0.0
2007,5,CA-WP1,96.0,45.0,213.0,0.15106326,-0.021023601,283.13245,0.22450507,8.0,0.11239201,0.0,0.55,1.4,291.34,273.12,SA,0.0
2007,6,CA-WP1,101.0,54.0,221.0,0.32977617,-0.022587605,288.25534,0.21020155,8.0,0.28461176,0.0,0.72,3.0,293.22,277.88,SA,0.0
2007,7,CA-WP1,130.0,44.0,285.0,0.35348517,-0.024898224,293.4926,0.18824895,8.0,0.3257527,0.0,0.83,4.1,298.68,284.08,SA,0.0
2007,8,CA-WP1,76.0,42.0,164.0,0.27249596,-0.015742317,287.1707,0.16638997,8.0,0.3181378,0.0,0.74,2.9,291.38,277.7,SA,0.0
2007,9,CA-WP1,61.0,29.0,132.0,0.14249891,-0.014677882,283.16467,0.14977346,8.0,0.2529464,0.0,0.63,1.6,286.92,272.58,SA,0.0
2007,10,CA-WP1,38.0,16.0,85.0,0.037902303,-0.012364507,278.52243,0.21762198,8.0,0.10508776,0.0,0.52,0.8,282.2,271.66,SA,0.0
2007,11,CA-WP1,13.0,7.0,30.0,0.019081749,-0.004705608,267.45532,0.22146675,8.0,0.3618376,49.166668,0.42,0.6,267.94,261.3,SA,0.0
2007,12,CA-WP1,8.0,4.0,17.0,0.002517692,-0.000470638,258.4765,0.2415318,8.0,0.59670484,81.83871,0.33999999999999997,0.5,256.14,248.9,SA,0.0
2008,1,CA-WP1,12.0,6.0,26.0,0.001128126,-0.000946812,258.40894,0.2164953,8.0,0.58128226,83.90323,0.26,0.4,260.96,249.72,SA,0.0
2008,2,CA-WP1,26.0,12.0,59.0,0.020317012,-0.002837502,260.00003,0.199637575,8.0,0.5963415,76.75862,0.25,0.3,267.4,249.48,SA,0.0
2008,3,CA-WP1,54.0,24.0,121.0,0.023186507,-0.007067762,268.50043,0.18277985,8.0,0.5994216,88.870964,0.22,0.3,272.76,259.64,SA,0.0
2008,4,CA-WP1,69.0,40.0,153.0,0.044691145,-0.013472859,272.60767,0.22721155,8.0,0.24814393,62.5,0.33,0.6,278.5,265.5,SA,0.0
2008,5,CA-WP1,101.0,41.0,223.0,0.13274315,-0.02607797,283.63324,0.22588588,8.0,0.06014613,0.3548387,0.53,1.3,291.8,272.96,SA,0.0
2008,6,CA-WP1,110.0,50.0,241.0,0.3284731,-0.023833916,288.81122,0.20437536,8.0,0.2802522,0.0,0.72,2.9,293.64,277.9,SA,0.0
2008,7,CA-WP1,109.0,50.0,238.0,0.3506425,-0.022832595,290.82452,0.1846542,8.0,0.33760837,0.0,0.8,3.7,295.4,279.64,SA,0.0
2008,8,CA-WP1,80.0,37.0,173.0,0.2809423,-0.018372819,289.74106,0.19980858,8.0,0.32522827,0.0,0.82,3.4,295.7,281.32,SA,0.0
2008,9,CA-WP1,62.0,28.0,137.0,0.14811516,-0.013915457,283.71118,0.17800982,8.0,0.26865128,0.0,0.65,1.6,288.96,274.62,SA,0.0
2008,10,CA-WP1,39.0,15.0,87.0,0.040842224,-0.013085768,278.31662,0.25676596,8.0,0.10283467,0.0,0.52,0.8,282.5,270.92,SA,0.0
2008,11,CA-WP1,13.0,7.0,29.0,0.04082776,-0.00374889,271.3482,0.237605,8.0,0.18690537,11.317544,0.46,0.7,273.92,265.56,SA,0.0
2008,12,CA-WP1,8.0,5.0,18.0,0.005221587,-0.001439698,254.2644,0.2415318,8.0,0.6214952,76.870964,0.4066666666666667,0.6,254.52,247.82,SA,0.0
2009,1,CA-WP1,13.0,6.0,29.0,0.011099728,-0.002021059,257.49203,0.2164953,8.0,0.59652585,72.548386,0.35333333333333333,0.5,259.32,250.98,SA,0.0
2009,2,CA-WP1,27.0,12.0,61.0,0.020204037,-0.002440952,260.91217,0.199637575,8.0,0.5958153,72.42857,0.3,0.4,262.6,249.18,SA,0.0
2009,3,CA-WP1,56.0,23.0,127.0,0.016443023,-0.006367981,264.14117,0.18277985,8.0,0.58422273,99.258064,0.16,0.2,269.34,250.32,SA,0.0
2009,4,CA-WP1,79.0,37.0,177.0,0.056162808,-0.015325785,275.27136,0.226882,8.0,0.25965312,21.933332,0.37,0.7,281.42,266.68,SA,0.0
2009,5,CA-WP1,98.0,42.0,217.0,0.11228623,-0.023747347,281.3624,0.18071325,8.0,0.058417484,0.5483871,0.51,1.2,290.2,270.86,SA,0.0
2009,6,CA-WP1,108.0,54.0,239.0,0.3007157,-0.028029405,287.89832,0.175694,8.0,0.25836542,0.0,0.69,2.7,293.98,276.0,SA,0.0
2009,7,CA-WP1,107.0,52.0,235.0,0.37445036,-0.022897094,290.01624,0.17354529,8.0,0.3631787,0.0,0.76,3.5,294.72,278.6,SA,0.0
2009,8,CA-WP1,84.0,43.0,187.0,0.2996903,-0.022793464,289.733,0.1561664,8.0,0.35026804,0.0,0.82,3.5,294.98,278.78,SA,0.0
2009,9,CA-WP1,84.0,43.0,187.0,0.2996903,-0.022793464,289.733,0.1561664,8.0,0.35026804,0.0,0.82,3.5,294.98,278.78,SA,1.0
2004,5,CA-WP2,106.0,45.0,233.0,0.31768918,-0.020250686,289.6402,0.20890076,8.0,0.21021065,0.0,0.73,2.9,296.88,280.74,SA,1.0
2004,6,CA-WP2,106.0,45.0,233.0,0.31768918,-0.020250686,289.6402,0.20890076,8.0,0.21021065,0.0,0.73,2.9,296.88,280.74,SA,1.0
2004,7,CA-WP2,106.0,45.0,233.0,0.31768918,-0.020250686,289.6402,0.20890076,8.0,0.21021065,0.0,0.73,2.9,296.88,280.74,SA,0.0
2004,8,CA-WP2,106.2,44.7,233.7,0.29723239900000004,-0.0208063554,288.87906,0.21135390999999998,8.0,0.1871017451,0.0,0.71,2.7399999999999998,296.468,279.826,SA,1.0
2004,9,CA-WP2,106.4,44.4,234.4,0.276775618,-0.0213620248,288.11791999999997,0.21380706,8.0,0.1639928402,0.0,0.69,2.58,296.056,278.91200000000003,SA,1.0
2004,10,CA-WP2,106.6,44.1,235.1,0.256318837,-0.0219176942,287.35678,0.21626021,8.0,0.1408839353,0.0,0.67,2.42,295.644,277.998,SA,1.0
2004,11,CA-WP2,106.8,43.8,235.8,0.23586205600000001,-0.0224733636,286.59564,0.21871336,8.0,0.11777503040000001,0.0,0.65,2.26,295.23199999999997,277.084,SA,1.0
