year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2007,3,BE-Lon,50.0,27.0,112.0,0.16810949,-0.002795085,279.80634,0.27556378,12.0,0.14925675,0.0,0.47,0.9,286.18,273.94,CRO,CRO,0.0
2007,4,BE-Lon,100.0,39.0,225.0,0.2653033,-0.004969582,286.01495,0.1879353,12.0,0.16491477,0.0,0.58,1.4,297.4,277.68,CRO,CRO,0.0
2007,5,BE-Lon,90.0,50.0,194.0,0.3795983,-0.005532585,287.92346,0.18287808,12.0,0.25671402,0.0,0.61,1.9,295.7,282.24,CRO,CRO,0.0
2007,6,BE-Lon,92.0,59.0,195.0,0.47449088,-0.004779011,290.2651,0.19399491,12.0,0.30500507,0.0,0.65,2.2,295.68,284.98,CRO,CRO,0.0
2007,7,BE-Lon,93.0,55.0,198.0,0.4175832,-0.005298674,289.65277,0.22808813,12.0,0.26137918,0.0,0.57,1.6,295.18,284.34,CRO,CRO,0.0
2007,8,BE-Lon,79.0,43.0,169.0,0.34516,-0.004043281,289.4324,0.23341295,12.0,0.1818802,0.0,0.49,1.2,296.0,283.4,CRO,CRO,0.0
2007,9,BE-Lon,55.0,32.0,117.0,0.26526922,-0.003074832,286.58264,0.22852412,12.0,0.19328412,0.0,0.55,1.3,292.5,281.58,CRO,CRO,0.0
2007,10,BE-Lon,38.0,19.0,83.0,0.1625607,-0.001590759,282.9697,0.25572026,12.0,0.17775452,0.0,0.55,1.0,288.08,277.16,CRO,CRO,0.0
2007,11,BE-Lon,16.0,9.0,34.0,0.08958692,-0.001048401,278.26392,0.27897212,12.0,0.18155973,0.0,0.4,0.6,279.78,274.76,CRO,CRO,0.0
2007,12,BE-Lon,13.0,7.0,27.0,0.051876683,-0.00078886,275.5605,0.28518942,12.0,0.16946568,0.0,0.4,0.64,275.92,271.52,CRO,CRO,0.0
2008,1,BE-Lon,13.0,8.0,28.0,0.035226453,-0.001465254,277.9441,0.28525335,12.0,0.18890195,2.2252405,0.31,0.4,276.98,273.46,CRO,CRO,0.0
2008,2,BE-Lon,32.0,15.0,69.0,0.053311396,-0.001534075,277.15042,0.2787239,12.0,0.054922782,0.0,0.32,0.5,280.92,271.4,CRO,CRO,0.0
2008,3,BE-Lon,43.0,28.0,92.0,0.098663755,-0.002886489,278.53754,0.28457096,12.0,0.06055279,13.67742,0.28,0.4,280.6,272.32,CRO,CRO,0.0
2008,4,BE-Lon,70.0,40.0,153.0,0.20809865,-0.003463268,281.49243,0.2541965,12.0,0.16041064,1.2,0.47,1.1,286.18,274.7,CRO,CRO,0.0
2008,5,BE-Lon,105.0,47.0,232.0,0.36980206,-0.005413301,288.41644,0.19644587,12.0,0.23019019,0.0,0.56,1.5,296.04,280.98,CRO,CRO,0.0
2008,6,BE-Lon,101.0,55.0,218.0,0.49201906,-0.004689403,288.84637,0.20530407,12.0,0.32692805,0.0,0.65,2.2,295.68,282.82,CRO,CRO,0.0
2008,7,BE-Lon,94.0,55.0,200.0,0.45073777,-0.0049522,290.5335,0.22329149,12.0,0.3001405,0.0,0.6,1.8,297.34,284.42,CRO,CRO,0.0
2008,8,BE-Lon,76.0,45.0,161.0,0.34414402,-0.004732862,290.22153,0.23479299,12.0,0.18731262,0.0,0.48,1.2,295.6,284.94,CRO,CRO,0.0
2008,9,BE-Lon,61.0,32.0,132.0,0.22210589,-0.003499098,286.13696,0.22427648,12.0,0.19382745,0.0,0.52,1.1,292.52,280.26,CRO,CRO,0.0
2008,10,BE-Lon,36.0,20.0,76.0,0.15098915,-0.001903124,282.6545,0.26419,12.0,0.17970926,0.0,0.46,0.8,286.14,277.28,CRO,CRO,0.0
2008,11,BE-Lon,16.0,10.0,33.0,0.04896956,-0.001115773,278.91852,0.27890778,12.0,0.17878586,0.0,0.23,0.3,278.78,274.1,CRO,CRO,0.0
2008,12,BE-Lon,12.0,7.0,26.0,0.053356912,-0.000468656,274.63354,0.28552818,12.0,0.16242783,0.0,0.4,0.64,274.0,270.02,CRO,CRO,0.0
2009,1,BE-Lon,16.0,9.0,35.0,0.021446668,-0.000695094,271.96664,0.28967127,12.0,0.2292973,34.225807,0.29,0.4,271.46,266.48,CRO,CRO,0.0
2009,2,BE-Lon,22.0,14.0,48.0,0.03912684,-0.000846796,275.34186,0.28884062,12.0,0.0740641,0.0,0.28,0.4,277.66,269.42,CRO,CRO,0.0
2009,3,BE-Lon,51.0,26.0,112.0,0.07493136,-0.002531596,278.6939,0.28355974,12.0,0.025773728,0.0,0.31,0.5,283.12,271.2,CRO,CRO,0.0
2009,4,BE-Lon,75.0,40.0,168.0,0.23475106,-0.003664911,284.59363,0.23829578,12.0,0.15697601,0.0,0.53,1.2,292.64,278.02,CRO,CRO,0.0
2009,5,BE-Lon,93.0,51.0,200.0,0.40551195,-0.004468478,286.5753,0.18581311,12.0,0.2555363,0.0,0.59,1.7,295.04,280.68,CRO,CRO,0.0
2009,6,BE-Lon,108.0,54.0,235.0,0.5146232,-0.005284779,288.6659,0.18864577,12.0,0.32080027,0.0,0.66,2.2,296.28,282.16,CRO,CRO,0.0
2009,7,BE-Lon,90.0,57.0,192.0,0.39761516,-0.006013915,291.1881,0.21275167,12.0,0.2502858,0.0,0.57,1.7,298.04,285.54,CRO,CRO,0.0
2009,8,BE-Lon,78.6,46.0,167.4,0.325694666,-0.0050458238,290.60285000000005,0.22487717599999998,12.0,0.19749797200000002,0.0,0.5159999999999999,1.34,297.336,283.996,CRO,CRO,1.0
2009,9,BE-Lon,58.0,32.0,124.0,0.20014803,-0.00375054,288.39917,0.21541621,12.0,0.1299181,0.0,0.48,1.0,297.5,281.92,CRO,CRO,0.0
2009,10,BE-Lon,37.0,20.0,79.0,0.16279969,-0.002271615,283.72186,0.24958096,12.0,0.1769878,0.0,0.49,0.8,285.48,276.66,CRO,CRO,0.0
2009,11,BE-Lon,18.0,10.0,37.0,0.12974831,-0.001903959,281.43063,0.27577865,12.0,0.1861911,0.0664488,0.38,0.6,282.26,276.82,CRO,CRO,0.0
2009,12,BE-Lon,11.0,7.0,23.0,0.021010272,-0.000589915,274.6504,0.2837626,12.0,0.16274275,58.82901,0.244,0.33999999999999997,273.4,270.5,CRO,CRO,0.0
2010,1,BE-Lon,12.0,8.0,25.0,0.028073912,-0.000469863,271.89154,0.28739515,12.0,0.2292973,54.612904,0.25,0.3,271.5,267.06,CRO,CRO,0.0
2010,2,BE-Lon,21.0,14.0,45.0,0.030770738,-0.001145117,274.5855,0.2873699,12.0,0.06797387,23.678572,0.28,0.4,275.08,267.6,CRO,CRO,0.0
2010,3,BE-Lon,49.0,28.0,107.0,0.074907996,-0.002798364,278.5462,0.2726228,12.0,0.03366161,0.0,0.27,0.4,281.14,270.98,CRO,CRO,0.0
2010,4,BE-Lon,83.0,41.0,184.0,0.21702504,-0.004195921,282.23315,0.2285456,12.0,0.14612022,0.0,0.49,1.0,290.62,274.76,CRO,CRO,0.0
2010,5,BE-Lon,87.0,46.0,189.0,0.35657883,-0.004302837,283.8827,0.19551228,12.0,0.21840054,0.0,0.49,1.3,292.26,276.64,CRO,CRO,0.0
2010,6,BE-Lon,110.0,54.0,238.0,0.48390532,-0.005801044,290.08276,0.1880985,12.0,0.29337832,0.0,0.66,2.2,299.46,282.6,CRO,CRO,0.0
2010,7,BE-Lon,99.0,52.0,212.0,0.3985774,-0.006450169,293.4657,0.21691369,12.0,0.26203915,0.0,0.59,1.7,301.82,284.7,CRO,CRO,0.0
2010,8,BE-Lon,70.0,44.0,148.0,0.28798872,-0.004281633,289.73975,0.24451132,12.0,0.15793419,0.0,0.46,1.1,293.72,282.88,CRO,CRO,0.0
2010,9,BE-Lon,66.0,33.0,142.0,0.22721404,-0.003140852,286.5934,0.2557807,12.0,0.17886446,0.0,0.53,1.2,290.78,280.4,CRO,CRO,0.0
2010,10,BE-Lon,40.0,19.0,86.0,0.13707842,-0.002422325,282.9051,0.26464552,12.0,0.16105868,0.0,0.51,0.9,287.1,277.96,CRO,CRO,0.0
2010,11,BE-Lon,14.0,9.0,29.0,0.0410981,-0.001138791,278.5685,0.28007177,12.0,0.1861911,2.6666667,0.4,0.6,277.88,274.58,CRO,CRO,0.0
2010,12,BE-Lon,15.0,8.6,31.6,0.0767083304,-0.0011603856,278.646674,0.276415934,12.0,0.159917636,12.3124251,0.42000000000000004,0.7,278.992,273.99199999999996,CRO,CRO,1.0
2011,1,BE-Lon,13.0,8.0,28.0,0.03094872,-0.000556931,275.4018,0.30077907,12.0,0.2292973,23.800127,0.16,0.2,275.68,267.2,CRO,CRO,0.0
2011,2,BE-Lon,22.0,13.0,47.0,0.044907067,-0.001279265,277.3427,0.29451916,12.0,0.051716883,0.0,0.26,0.3,280.28,271.74,CRO,CRO,0.0
2011,3,BE-Lon,58.0,26.0,130.0,0.08691336,-0.002582364,279.32758,0.2738822,12.0,0.025272535,0.0,0.38,0.6,286.48,273.52,CRO,CRO,0.0
2011,4,BE-Lon,91.0,41.0,202.0,0.2640888,-0.004930846,286.0401,0.23547322,12.0,0.16908664,0.0,0.55,1.3,296.5,279.48,CRO,CRO,0.0
2011,5,BE-Lon,112.0,47.0,246.0,0.3814386,-0.006842144,288.50635,0.19837812,12.0,0.24621621,0.0,0.59,1.8,297.92,280.44,CRO,CRO,0.0
2011,6,BE-Lon,95.0,57.0,202.0,0.40391853,-0.005628116,289.62183,0.2285586,12.0,0.27983332,0.0,0.58,1.8,298.06,281.74,CRO,CRO,0.0
2011,7,BE-Lon,78.0,51.0,163.0,0.3664682,-0.004856676,289.09607,0.2324545,12.0,0.22673056,0.0,0.5,1.4,297.32,283.22,CRO,CRO,0.0
2011,8,BE-Lon,75.0,43.0,157.0,0.2742106,-0.004272521,290.27045,0.24508317,12.0,0.16200353,0.0,0.55,1.4,298.52,284.32,CRO,CRO,0.0
2011,9,BE-Lon,62.0,31.0,131.0,0.22074099,-0.003710605,288.86853,0.25050148,12.0,0.1392973,0.0,0.5,1.0,295.54,283.48,CRO,CRO,0.0
2011,10,BE-Lon,42.0,19.0,90.0,0.17682317,-0.002518371,284.27582,0.24946581,12.0,0.1514391,0.0,0.56,1.0,290.62,277.74,CRO,CRO,0.0
2011,11,BE-Lon,21.0,10.0,45.0,0.12439023,-0.00102469,280.72064,0.2557,12.0,0.1286038,0.0,0.58,1.1,284.08,275.78,CRO,CRO,0.0
2011,12,BE-Lon,11.0,7.0,24.0,0.06729474,-0.001144573,277.8632,0.28676665,12.0,0.13585943,0.0,0.382,0.5999999999999999,277.34,272.28,CRO,CRO,0.0
2012,1,BE-Lon,14.0,9.0,29.0,0.063277155,-0.000909045,276.56427,0.29162714,12.0,0.16159871,3.2258065,0.27,0.4,276.5,270.42,CRO,CRO,0.0
2012,2,BE-Lon,27.0,16.0,57.0,0.029391559,-0.001043394,272.82907,0.29542935,12.0,0.0726281,55.03448,0.22,0.3,272.52,267.48,CRO,CRO,0.0
2012,3,BE-Lon,55.0,27.0,122.0,0.09452104,-0.002355926,280.9099,0.2763714,12.0,0.040505897,0.0,0.35,0.6,288.94,274.2,CRO,CRO,0.0
2012,4,BE-Lon,69.0,44.0,149.0,0.26325372,-0.00359375,281.29803,0.25654393,12.0,0.13664436,0.0,0.46,1.0,287.56,274.52,CRO,CRO,0.0
2012,5,BE-Lon,94.0,49.0,204.0,0.40092728,-0.004713066,287.19083,0.23549096,12.0,0.25108707,0.0,0.6,1.8,293.9,279.2,CRO,CRO,0.0
2012,6,BE-Lon,83.0,57.0,175.0,0.51319575,-0.004608035,288.1476,0.23995505,12.0,0.32930797,0.0,0.62,2.0,295.24,282.58,CRO,CRO,0.0
2012,7,BE-Lon,94.0,53.0,199.0,0.4344955,-0.005043358,290.00153,0.20864776,12.0,0.3062092,0.0,0.54,1.5,296.94,283.72,CRO,CRO,0.0
2012,8,BE-Lon,92.0,44.0,198.0,0.31701216,-0.005607992,291.7287,0.19532718,12.0,0.18379577,0.0,0.53,1.3,300.04,284.32,CRO,CRO,0.0
2012,9,BE-Lon,63.0,32.0,136.0,0.21388839,-0.003659323,287.10965,0.2178162,12.0,0.1578726,0.0,0.51,1.1,294.5,279.72,CRO,CRO,0.0
2012,10,BE-Lon,35.0,18.0,76.0,0.16278443,-0.002150327,283.48492,0.25902507,12.0,0.20435213,0.0,0.55,1.0,286.68,277.52,CRO,CRO,0.0
2012,11,BE-Lon,17.0,10.0,36.0,0.09830173,-0.001221865,279.5056,0.267136,12.0,0.18499883,0.2,0.3,0.5,281.3,273.5,CRO,CRO,0.0
2012,12,BE-Lon,15.6,8.6,33.4,0.102380267,-0.001135444,278.793584,0.27616806,12.0,0.181663552,0.52052566,0.51,0.9400000000000001,279.908,273.54,CRO,CRO,1.0
2013,1,BE-Lon,12.0,9.0,24.0,0.004047291,-0.000587776,273.90793,0.29066348,12.0,0.2292973,72.30466,0.14,0.2,266.72,270.42,CRO,CRO,0.0
2013,2,BE-Lon,21.0,14.0,46.0,0.04226155,-0.001124583,273.23645,0.29178715,12.0,0.07705677,33.535713,0.26,0.3,276.3,268.66,CRO,CRO,0.0
2013,3,BE-Lon,40.0,25.0,86.0,0.057040468,-0.002009429,274.73236,0.27296028,12.0,0.060061645,10.870968,0.28,0.4,283.04,269.0,CRO,CRO,0.0
2013,4,BE-Lon,74.0,37.0,163.0,0.16368282,-0.003845204,281.12512,0.24582519,12.0,0.12531146,0.0,0.36,0.7,290.68,275.54,CRO,CRO,0.0
2013,5,BE-Lon,82.0,49.0,178.0,0.36293235,-0.003881268,284.2888,0.25598013,12.0,0.2602521,0.0,0.55,1.6,292.5,278.22,CRO,CRO,0.0
2013,6,BE-Lon,96.0,56.0,205.0,0.45552975,-0.005089194,288.7249,0.23579915,12.0,0.27246922,0.0,0.61,1.8,295.16,281.3,CRO,CRO,0.0
2013,7,BE-Lon,118.0,53.0,260.0,0.49707904,-0.006231226,293.54208,0.20265833,12.0,0.32943615,0.0,0.67,2.4,302.02,286.68,CRO,CRO,0.0
2013,8,BE-Lon,82.2,41.6,178.0,0.314615394,-0.0045759454,289.8435539999999,0.219597446,12.0,0.20530505,0.0,0.554,1.4599999999999997,296.88800000000003,283.176,CRO,CRO,1.0
2013,9,BE-Lon,63.0,33.0,135.0,0.22591332,-0.003261358,287.8233,0.23820546,12.0,0.15595815,0.0,0.53,1.1,294.7,281.52,CRO,CRO,0.0
2013,10,BE-Lon,37.0,19.0,79.0,0.19651803,-0.002548657,285.3574,0.24877256,12.0,0.2242101,0.0,0.49,0.9,287.18,280.0,CRO,CRO,0.0
2013,11,BE-Lon,14.0,9.0,30.0,0.14309764,-0.000988789,278.54504,0.28124085,12.0,0.25688818,0.0664488,0.63,1.2,279.78,273.48,CRO,CRO,0.0
2013,12,BE-Lon,15.0,7.0,32.0,0.078816995,-0.001297303,277.33344,0.2899968,12.0,0.20196752,2.3361795,0.392,0.6399999999999999,277.04,272.66,CRO,CRO,0.0
2014,1,BE-Lon,15.0,8.0,33.0,0.07919271,-0.00125178,277.88977,0.29265186,12.0,0.18578067,1.7043011,0.36,0.5,276.84,272.94,CRO,CRO,0.0
2014,2,BE-Lon,27.0,15.0,59.0,0.11100948,-0.002191335,278.30716,0.29235724,12.0,0.12130213,0.4530075,0.4,0.6,279.72,273.32,CRO,CRO,0.0
2014,3,BE-Lon,56.0,26.0,124.0,0.16414165,-0.002920963,280.73132,0.27692237,12.0,0.11023056,0.0,0.47,0.8,285.94,274.34,CRO,CRO,0.0
2014,4,BE-Lon,78.0,42.0,170.0,0.2994193,-0.004160475,284.92493,0.24269341,12.0,0.19524707,0.0,0.5,1.1,291.52,277.7,CRO,CRO,0.0
2014,5,BE-Lon,88.0,51.0,189.0,0.39445865,-0.005007602,286.49725,0.23888943,12.0,0.2635914,0.0,0.55,1.5,293.56,279.32,CRO,CRO,0.0
2014,6,BE-Lon,109.0,55.0,234.0,0.47130036,-0.005465463,289.8623,0.22416402,12.0,0.2895721,0.0,0.59,1.8,297.96,281.02,CRO,CRO,0.0
2014,7,BE-Lon,93.0,50.0,198.0,0.42084578,-0.004877336,292.09183,0.22992426,12.0,0.27720362,0.0,0.6,1.8,299.54,285.52,CRO,CRO,0.0
2014,8,BE-Lon,75.0,46.0,161.0,0.31918406,-0.004119828,289.01404,0.24398006,12.0,0.19946258,0.0,0.53,1.4,293.18,283.64,CRO,CRO,0.0
2014,9,BE-Lon,64.0,33.0,138.0,0.22311969,-0.002795108,288.632,0.24684153,12.0,0.16783752,0.0,0.56,1.2,294.98,283.56,CRO,CRO,0.0
2014,10,BE-Lon,36.0,19.0,77.0,0.16529441,-0.002047628,285.84528,0.2672308,12.0,0.18625602,0.0,0.45,0.8,289.24,280.96,CRO,CRO,0.0
2014,11,BE-Lon,20.0,10.0,43.0,0.10503914,-0.001138769,281.0304,0.28268412,12.0,0.18939419,0.0,0.5,0.9,281.46,275.18,CRO,CRO,0.0
2014,12,BE-Lon,9.0,6.0,19.0,0.04841558,-0.000796221,276.36603,0.3062142,12.0,0.16339363,27.838709,0.184,0.24000000000000005,276.46,269.58,CRO,CRO,0.0
2015,1,BE-Lon,13.0,8.0,27.0,0.05013617,-0.000918128,275.1836,0.30715215,12.0,0.2292973,0.40860215,0.4,0.6,275.88,272.5,CRO,CRO,0.0
2015,2,BE-Lon,27.0,15.0,59.0,0.05915739,-0.00133235,275.38788,0.29793146,12.0,0.117874555,0.0,0.37,0.5,278.92,271.86,CRO,CRO,0.0
2015,3,BE-Lon,48.0,26.0,105.0,0.09810582,-0.002436005,278.81903,0.2876775,12.0,0.059480626,0.0,0.35,0.6,283.84,272.7,CRO,CRO,0.0
2015,4,BE-Lon,89.0,38.0,197.0,0.26316065,-0.004222266,282.33075,0.26216838,12.0,0.16494504,0.0,0.53,1.2,291.62,275.6,CRO,CRO,0.0
2015,5,BE-Lon,96.0,53.0,209.0,0.42355105,-0.004724357,285.58405,0.23274124,12.0,0.2773668,0.0,0.57,1.6,292.12,278.94,CRO,CRO,0.0
2015,6,BE-Lon,113.0,55.0,245.0,0.47784165,-0.006480485,289.66742,0.22098541,12.0,0.32270128,0.0,0.63,1.9,297.82,281.14,CRO,CRO,0.0
2015,7,BE-Lon,97.0,55.0,207.0,0.3579628,-0.006009728,292.1853,0.21103312,12.0,0.22844705,0.0,0.56,1.5,301.26,285.24,CRO,CRO,0.0
2015,8,BE-Lon,94.0,41.0,203.0,0.2656213,-0.005446486,292.47864,0.22748551,12.0,0.12280408,0.0,0.52,1.3,302.16,286.0,CRO,CRO,0.0
2015,9,BE-Lon,55.0,31.0,118.0,0.2437519,-0.003446646,286.26715,0.25099263,12.0,0.16809511,0.0,0.53,1.1,292.02,280.86,CRO,CRO,0.0
2015,10,BE-Lon,35.0,19.0,76.0,0.2014779,-0.00157211,283.01068,0.26190877,12.0,0.18114151,0.0,0.6,1.1,287.54,278.02,CRO,CRO,0.0
2015,11,BE-Lon,17.0,10.0,36.0,0.121801086,-0.00167682,281.86694,0.27814582,12.0,0.17779523,0.0,0.51,0.9,283.24,277.48,CRO,CRO,0.0
2015,12,BE-Lon,13.0,7.0,29.0,0.08634261,-0.001368992,281.10406,0.29576036,12.0,0.16116443,0.0,0.41400000000000003,0.7,280.64,275.96,CRO,CRO,0.0
2016,1,BE-Lon,14.0,8.0,29.0,0.0555863,-0.000960998,276.4502,0.29994082,12.0,0.6683471,29.032259,0.2,0.3,276.14,271.4,CRO,CRO,0.0
2016,2,BE-Lon,26.0,13.0,56.0,0.09701324,-0.001764104,276.82474,0.30444613,12.0,0.15138258,0.0,0.38,0.6,277.4,271.3,CRO,CRO,0.0
2016,3,BE-Lon,47.0,27.0,101.0,0.13466977,-0.002362356,277.63544,0.28974634,12.0,0.08971885,0.0,0.38,0.6,282.04,271.74,CRO,CRO,0.0
2016,4,BE-Lon,70.0,41.0,152.0,0.27443314,-0.003939584,281.72998,0.2679988,12.0,0.19977932,0.0,0.43,1.0,289.1,275.16,CRO,CRO,0.0
2016,5,BE-Lon,98.0,49.0,213.0,0.38333803,-0.004692663,286.95703,0.23813686,12.0,0.23494926,0.0,0.54,1.5,295.8,280.2,CRO,CRO,0.0
2016,6,BE-Lon,87.0,55.0,183.0,0.43610758,-0.00400107,289.8339,0.2556162,12.0,0.30437496,0.0,0.63,2.0,297.72,283.88,CRO,CRO,0.0
2016,7,BE-Lon,97.0,55.0,207.0,0.36140895,-0.005246744,291.495,0.22468401,12.0,0.26397353,0.0,0.51,1.4,299.68,285.1,CRO,CRO,0.0
2016,8,BE-Lon,92.0,41.0,196.0,0.28459075,-0.004865788,291.294,0.2259841,12.0,0.16523236,0.0,0.55,1.3,300.48,285.84,CRO,CRO,0.0
2016,9,BE-Lon,77.0,32.0,166.0,0.23450401,-0.004234403,290.70648,0.2160089,12.0,0.14183256,0.0,0.56,1.2,299.2,284.32,CRO,CRO,0.0
2016,10,BE-Lon,37.0,19.0,80.0,0.17881623,-0.001927659,283.1013,0.2514084,12.0,0.17126688,0.0,0.52,0.9,286.5,277.22,CRO,CRO,0.0
2016,11,BE-Lon,18.0,10.0,38.0,0.095266454,-0.001258828,278.71295,0.27428183,12.0,0.16265276,0.0,0.35,0.5,279.58,273.5,CRO,CRO,0.0
2016,12,BE-Lon,15.0,8.0,33.0,0.045334138,-0.000612535,276.44797,0.291264,12.0,0.11768764,0.0,0.48200000000000004,0.9,277.46,272.08,CRO,CRO,0.0
2017,1,BE-Lon,16.0,9.0,33.0,0.005061057,-0.000560775,272.17554,0.2920273,12.0,0.49340206,77.51613,0.34,0.5,271.56,267.2,CRO,CRO,0.0
2017,2,BE-Lon,23.0,14.0,51.0,0.040983167,-0.001445174,278.53174,0.2926139,12.0,0.1547974,13.099625,0.22,0.3,281.44,274.34,CRO,CRO,0.0
2017,3,BE-Lon,55.0,27.0,121.0,0.1253806,-0.003135331,281.58954,0.28612134,12.0,0.08066846,1.3056027,0.4,0.7,287.26,275.3,CRO,CRO,0.0
2017,4,BE-Lon,74.0,43.0,160.0,0.26596373,-0.003765628,281.69672,0.24184214,12.0,0.13505588,0.0,0.5,1.1,290.34,274.0,CRO,CRO,0.0
2017,5,BE-Lon,99.0,48.0,212.0,0.3514714,-0.005233467,288.28906,0.22190313,12.0,0.21704052,0.0,0.58,1.7,299.38,278.78,CRO,CRO,0.0
2017,6,BE-Lon,106.0,57.0,228.0,0.4802981,-0.00707183,292.41687,0.20537901,12.0,0.30447537,0.0,0.65,2.2,299.1,285.0,CRO,CRO,0.0
2017,7,BE-Lon,95.0,53.0,202.0,0.36857685,-0.005849086,291.90027,0.21974367,12.0,0.23523347,0.0,0.54,1.5,299.06,284.46,CRO,CRO,0.0
2017,8,BE-Lon,78.0,46.0,167.0,0.28152576,-0.004113525,291.0254,0.23151869,12.0,0.15125327,0.0,0.5,1.2,300.5,284.26,CRO,CRO,0.0
2017,9,BE-Lon,57.0,33.0,122.0,0.23994741,-0.003231965,286.96802,0.24932434,12.0,0.17555958,0.0,0.47,1.0,292.24,280.54,CRO,CRO,0.0
2017,10,BE-Lon,35.0,20.0,74.0,0.2440859,-0.002662264,285.7571,0.25492898,12.0,0.23554473,0.0,0.51,1.0,288.66,280.2,CRO,CRO,0.0
2017,11,BE-Lon,18.0,10.0,39.0,0.16868532,-0.001094773,279.09058,0.27626804,12.0,0.25496808,0.0,0.67,1.5,279.18,273.1,CRO,CRO,0.0
2017,12,BE-Lon,8.0,6.0,16.0,0.07746768,-0.00071992,276.89563,0.29516256,12.0,0.16274275,12.951518,0.40599999999999997,0.6599999999999999,274.32,272.72,CRO,CRO,0.0
2018,1,BE-Lon,12.0,8.0,26.0,0.078544244,-0.0011224,278.16296,0.2953699,12.0,0.2292973,5.4318995,0.44,0.7,276.52,270.98,CRO,CRO,0.0
2018,2,BE-Lon,32.0,15.0,72.0,0.077763304,-0.001720704,272.83832,0.28740308,12.0,0.10111593,8.357142,0.42,0.6,275.96,268.98,CRO,CRO,0.0
2018,3,BE-Lon,46.4,25.0,101.8,0.13159744020000003,-0.0026305586,279.05453,0.279047518,12.0,0.115467396,4.5524739400000005,0.396,0.7,284.104,273.436,CRO,CRO,1.0
2018,4,BE-Lon,70.4,37.0,154.0,0.245277334,-0.0037471578,282.438906,0.260572062,12.0,0.14776937799999998,0.26112053999999996,0.49000000000000005,1.1,289.316,275.376,CRO,CRO,1.0
2018,5,BE-Lon,94.2,51.0,203.0,0.393524432,-0.0052302495999999995,287.704126,0.22469062,12.0,0.23937871799999993,0.0,0.584,1.7400000000000002,296.188,279.712,CRO,CRO,1.0
2018,6,BE-Lon,99.0,56.0,212.0,0.49103183,-0.00558205,291.09634,0.2160345,12.0,0.2989405,0.0,0.63,2.1,300.54,283.34,CRO,CRO,0.0
2018,7,BE-Lon,120.0,54.0,262.0,0.33365884,-0.008025631,296.16486,0.18920188,12.0,0.16578446,0.0,0.47,1.1,308.22,286.14,CRO,CRO,0.0
2018,8,BE-Lon,90.0,45.0,194.0,0.2303966,-0.006093398,293.40613,0.22117382,12.0,0.10678942,0.0,0.44,0.9,302.82,284.9,CRO,CRO,0.0
2018,9,BE-Lon,71.0,32.0,155.0,0.2227968,-0.004109092,288.07693,0.23268011,12.0,0.15047827,0.0,0.57,1.2,295.46,280.96,CRO,CRO,0.0
2018,10,BE-Lon,43.0,19.0,93.0,0.19552138,-0.002751187,285.08594,0.24699093,12.0,0.18412268,0.0,0.57,1.1,291.24,279.16,CRO,CRO,0.0
2018,11,BE-Lon,20.0,10.0,43.0,0.11578092,-0.001271032,279.6624,0.27485672,12.0,0.19461052,0.0,0.52,0.9,282.0,274.1,CRO,CRO,0.0
2018,12,BE-Lon,12.0,7.0,26.0,0.0568555,-0.000752606,277.75293,0.29481986,12.0,0.16274275,0.0,0.42000000000000004,0.6799999999999999,276.68,272.4,CRO,CRO,0.0
2019,1,BE-Lon,11.0,7.0,25.0,0.043412562,-0.000665337,274.7193,0.29713655,12.0,0.19802727,23.362007,0.16,0.2,273.74,268.98,CRO,CRO,0.0
2019,2,BE-Lon,33.0,14.0,73.0,0.06346311,-0.001644515,278.1459,0.29040056,12.0,0.052281488,17.928572,0.35,0.5,281.14,272.7,CRO,CRO,0.0
2019,3,BE-Lon,48.0,26.0,105.0,0.1478964,-0.003085956,280.61633,0.28725713,12.0,0.10569931,0.0,0.44,0.8,285.52,274.56,CRO,CRO,0.0
2019,4,BE-Lon,82.0,38.0,181.0,0.30828884,-0.004250601,283.2703,0.24934538,12.0,0.17604192,0.0,0.55,1.3,291.88,275.58,CRO,CRO,0.0
2019,5,BE-Lon,93.0,51.0,203.0,0.3788571,-0.004498273,285.02164,0.23829432,12.0,0.24138132,0.0,0.56,1.6,291.58,277.44,CRO,CRO,0.0
2019,6,BE-Lon,111.0,53.0,239.0,0.5019484,-0.006530285,291.75885,0.23123841,12.0,0.3037915,0.0,0.61,2.0,298.84,283.96,CRO,CRO,0.0
2019,7,BE-Lon,100.0,53.0,217.0,0.40599686,-0.006831318,293.34286,0.1984292,12.0,0.24190186,0.0,0.56,1.6,303.94,283.92,CRO,CRO,0.0
2019,8,BE-Lon,91.0,46.0,197.0,0.28162536,-0.00553821,292.44983,0.21776073,12.0,0.13783582,0.040747028,0.5,1.2,300.54,284.54,CRO,CRO,0.0
2019,9,BE-Lon,60.0,32.0,128.0,0.21899292,-0.004217014,288.45093,0.21704035,12.0,0.12275132,0.0,0.52,1.1,295.84,280.2,CRO,CRO,0.0
2019,10,BE-Lon,35.0,19.0,74.0,0.17407928,-0.002374947,284.9007,0.26568916,12.0,0.17470677,0.0,0.57,1.0,288.08,279.62,CRO,CRO,0.0
