"SITE_ID","SITE_IGBP","month","TA_F_avg","VPD_F_avg","P_F_avg","NETRAD_avg","NEE_VUT_REF_avg","NEE_VUT_REF_QC_avg","NEE_CUT_REF_avg","NEE_CUT_REF_QC_avg","GPP_NT_VUT_REF_avg","GPP_DT_VUT_REF_avg","GPP_NT_CUT_REF_avg","GPP_DT_CUT_REF_avg","RECO_NT_VUT_REF_avg","RECO_DT_VUT_REF_avg","RECO_NT_CUT_REF_avg","RECO_DT_CUT_REF_avg","ET_avg","BESS-PAR_avg","BESS-PARdiff_avg","BESS-RSDN_avg","CSIF-SIFdaily_avg","CSIF-SIFinst_avg","PET_avg","Ts_avg","Tmean_avg","prcp_avg","vpd_avg","prcp-lag3_avg","ESACCI-sm_avg","b1_avg","b2_avg","b3_avg","b4_avg","b5_avg","b6_avg","b7_avg","EVI_avg","GCI_avg","NDVI_avg","NDWI_avg","NIRv_avg","kNDVI_avg","Percent_Snow_avg","Fpar_avg","Lai_avg","LST_Day_avg","LST_Night_avg","CO2_concentration_avg","dataset","MODIS_IGBP","MODIS_PFT","koppen_sub","koppen","hemisphere","LOCATION_LAT","LOCATION_LONG"
"FI-Lom","WET",10,-0.0736666666666668,0.718,1.335,-13.303177,0.59863,0.977598333333333,0.599092333333333,0.976478333333333,0.0168938666666667,0.0695037666666667,0.0126920333333333,0.0647053333333333,0.627866666666667,0.623038666666667,0.61601,0.637288,0.0355575693333333,10,5.66666666666667,22.3333333333333,0.0300055293333333,0.124080928666667,-0.001603447,272.449346666667,272.6794,0.00149553166666667,0.0606008566666667,0.00602577433333333,0.283751843333333,0.0539453146666667,0.160724503333333,0.0438847793333333,0.0566314306666667,0.159456,0.086821977,0.0407110033333333,0.233343893333333,2.84550326666667,0.55989268,0.279018516666667,0.0835475533333333,0.31883151,19.1792113333333,0.38,0.666666666666667,271.22,267.946666666667,383.423333333333,"FLUXNET","WSA","SA","Dfc","Cold","N",67.99724,24.20918
"FI-Sod","ENF",5,6.4515,4.045875,1.25,104.18241880125,-0.70580625,0.9305275,-0.70836975,0.9287635,2.3223725,2.45198625,2.38076375,2.4527525,1.644755,1.643995,1.64160875,1.57354125,5.072167775,78.375,41.5,171.125,0.068015916,0.1444548455,-0.016848766125,278.92693625,278.8608375,0.001525251625,0.305575815,0.003606671875,0.2697358725,0.105085651375,0.1961284575,0.0831055065,0.101213063375,0.18639092,0.134904256875,0.072891225625,0.18308853875,2.289254375,0.43627607375,0.14372826375,0.069021428625,0.22288672125,22.918506125,0.25625,0.575,284.0075,272.2525,385.841875,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Sod","ENF",6,11.7171666666667,5.20683333333333,1.9505,114.975471078333,-1.45733833333333,0.954861333333333,-1.457215,0.951273,4.69102166666667,4.666215,4.83048,4.597695,3.29437333333333,3.18237,3.313755,3.12899666666667,4.99189731666667,89.1666666666667,49,192.5,0.21234929,0.419206828333333,-0.02062317,284.830256666667,284.736765,0.00276266416666667,0.48102091,0.00531841933333333,0.248623878333333,0.0408030553333333,0.197566945,0.0185883325,0.0428705548333333,0.227734441666667,0.154270273333333,0.077043335,0.300260845,3.63390521666667,0.65431777,0.1210059575,0.130290826666667,0.404684788333333,0.15,0.488333333333333,1.36666666666667,290.656666666667,278.583333333333,384.650833333333,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Sod","ENF",7,15.4556666666667,5.73716666666667,2.3275,111.399875428333,-0.407552833333333,0.945788666666667,-0.389596166666667,0.934027833333333,5.28011166666667,5.97604,5.59658166666667,5.96360666666667,4.91815833333333,5.39491666666667,5.08533333333333,5.39811166666667,3.94877526666667,85.5,44.5,183.666666666667,0.267163138333333,0.552364465,-0.0184285355,288.428716666667,288.387553333333,0.00259025133333333,0.517917791666667,0.00664300183333333,0.245188425,0.0346634416666667,0.222118271666667,0.0150478488333333,0.0400118283333333,0.236758595,0.147170958333333,0.0670736553333333,0.355623641666667,4.57545135,0.729867551666667,0.203816565,0.162234781666667,0.487444683333333,0.127617433333333,0.573333333333333,1.71666666666667,293.363333333333,282.233333333333,385.249166666667,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Sod","ENF",8,12.3195714285714,3.45514285714286,2.00557142857143,72.4163558357143,0.487866571428571,0.925211285714286,0.483429285714286,0.927419571428571,4.55669571428571,5.27679857142857,4.69807571428571,5.19762285714286,5.09342142857143,5.63665428571429,5.14126142857143,5.65156857142857,1.14048051142857,61,31.8571428571429,130.857142857143,0.19933623,0.475111732857143,-0.0125396358571429,285.572738571429,285.57162,0.00233807342857143,0.343902161428571,0.00804195028571428,0.235574957142857,0.035981335,0.211294474285714,0.0163465432857143,0.0404023028571429,0.225472334285714,0.138678342857143,0.0622866387142857,0.335885007142857,4.24972744285714,0.708451475714286,0.207749471428571,0.149950711428571,0.463664548571429,0,0.555714285714286,1.31428571428571,289.434285714286,278.231428571429,384.177142857143,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Sod","ENF",9,7.12577777777778,1.76,2.03611111111111,22.1998824218889,0.951511111111111,0.967592555555556,0.983944,0.967669777777778,2.36308,2.67037444444444,2.39414888888889,2.66894111111111,3.26488333333333,3.36655777777778,3.33867111111111,3.35644222222222,0.356808018888889,31.8888888888889,17,68.3333333333333,0.0872502138888889,0.258919875555556,-0.00756874544444444,280.208958888889,280.295938888889,0.00218182277777778,0.174702188888889,0.00753617877777778,0.22195575,0.0417808285555556,0.176937934444444,0.0189977837777778,0.0403860128888889,0.199898538888889,0.127105072222222,0.0606991485555556,0.262522458888889,3.38553338888889,0.616611468888889,0.163985517777778,0.109383093777778,0.363238446666667,0,0.437777777777778,0.788888888888889,282.195555555556,273.415555555556,384.191666666667,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Sod","ENF",10,0.2,0.547,1.58825,-8.2978212535,0.86681825,0.953629,0.83856375,0.9477485,0.48232475,0.588255,0.4950385,0.58075475,1.3430525,1.26657,1.3447025,1.2520675,0.04059236925,9,5.75,19,0.03218388,0.1313584925,-0.00285042825,273.1234725,273.424195,0.00180218725,0.071693941,0.00610488375,0.2440296575,0.039588104,0.1477423525,0.02061557425,0.03741768025,0.16468564,0.101543309,0.0493730065,0.219611675,3.116472525,0.5847837075,0.1848708775,0.08582777025,0.3307273525,30.30537425,0.3975,0.675,270.045,266.465,387.2575,"FLUXNET","SAV","SA","Dfc","Cold","N",67.36239,26.63859
"FI-Var","ENF",4,-2.02975,1.46625,1.04375,52.33750816,0.37986565,0.9944445,0.3928061,0.9949655,0.278576175,0.262440025,0.2830093,0.25763385,0.6438955,0.638808,0.6613865,0.643732,2.669413375,86.5,52.5,107,0.00284456275,0.007608839,-0.0091099695,271.61145,271.454885,0.001545932,0.13265012,0.00390218125,0.242543995,0.293940375,0.3572881675,0.3042661025,0.30501094,0.1812153125,0.0753525485,0.0344825345,0.1904569075,0.172198595,0.09716399625,0.652881945,0.03481470325,0.00978802825,100,0.09,0.1,270.06,262.28,407.24875,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FI-Var","ENF",5,4.2544,3.2562,1.1512,97.215678396,-0.419775,0.9655916,-0.4058784,0.9662636,1.5541876,1.6368552,1.5218208,1.6859386,1.0803112,1.358264,1.0915522,1.356666,3.42956438,127.2,72,164.6,0.0495748374,0.1039927486,-0.0157081918,277.627562,277.383312,0.0016197302,0.257153374,0.0042119842,0.268085732,0.1493604724,0.235974592,0.136264044,0.15114076,0.175772826,0.115532767,0.0576673662,0.187079516,1.7890867,0.359324608,0.30398917,0.0632362646,0.1858794544,53.3290312,0.194,0.42,278.56,270.32,408.425,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FI-Var","ENF",6,9.4356,4.6612,2.7126,106.379154472,-1.2197368,0.9772224,-1.1998492,0.980139,3.254266,3.477712,3.198616,3.418094,2.00162,2.325784,2.00656,2.315018,6.36304312,153.2,71.8,180.2,0.168325936,0.329342642,-0.0191722236,283.319448,283.18991,0.0031649556,0.408358352,0.0061083336,0.267291422,0.035501335,0.173252,0.0160139994,0.0370913372,0.215507672,0.160147988,0.0748663332,0.27196247,3.68744982,0.659367556,0.0397125468,0.1144826036,0.40968242,1.8533334,0.408,1.04,289.956,275.924,408.277,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FI-Var","ENF",7,14.627,6.35575,1.785,108.1473913575,-0.9675925,0.98807125,-0.937251,0.987063,4.4661475,5.2847225,4.54375,5.3019725,3.5102325,4.369265,3.58707,4.3537025,5.361888525,88.25,41.5,190.5,0.22203671,0.455845495,-0.01958596875,288.31559,288.2076575,0.0026124505,0.5507723925,0.00773842825,0.25760237,0.029333063,0.194531445,0.012665322,0.035952418,0.22265886,0.1488903175,0.06354434975,0.3237826075,4.455466475,0.738003385,0.1334259975,0.1436524,0.4964481075,0,0.535,1.525,294.995,281.02,406.27875,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FI-Var","ENF",8,10.574,2.632,2.96,52.70889698,0.0052779,0.998656,0.025444,0.998432,3.58849,3.61552,3.57496666666667,3.61406666666667,3.54262666666667,3.86649666666667,3.55934666666667,3.89019333333333,0.75306327,52,30,111,0.174875146666667,0.414865633333333,-0.0115439866666667,284.838853333333,284.809123333333,0.00410270066666667,0.277117296666667,0.0103746813333333,0.246292636666667,0.0269209693333333,0.182573106666667,0.0126446223333333,0.0326994606666667,0.198850016666667,0.122522582,0.051212364,0.311415466666667,4.59939466666667,0.74288143,0.197451496666667,0.135731903333333,0.501883216666667,0,0.47,1,287.96,277.393333333333,404.31,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FI-Var","ENF",9,5.96825,1.39775,1.899,18.8121675525,0.5063005,0.9970485,0.51637625,0.9970485,1.857025,2.1076575,1.813675,2.1051525,2.3118575,2.654515,2.33497,2.6527175,0.70254501,28,15.75,59.25,0.07864056375,0.23187208,-0.00688596825,280.14532,280.1690975,0.0022436,0.1517202225,0.008315645,0.240141605,0.02940641475,0.1620570325,0.013720233,0.03179618675,0.1808822475,0.1112946425,0.04767261425,0.268211535,4.124850575,0.6922734775,0.1860870325,0.112326815,0.4457203525,0.0336601325,0.4425,0.825,280.955,273.19,405.005,"ICOS2020","SAV","SA","Dfc","Cold","N",67.7549,29.61
"FR-Aur","CRO",1,5.75153846153846,1.07507692307692,2.25661538461538,9.00030128961538,-0.0582788461538462,0.981234538461538,-0.0857120153846154,0.980614230769231,0.944562769230769,0.943344307692308,0.975920692307692,0.954150615384615,0.863394153846154,0.825905461538462,0.878240923076923,1.04525961538462,1.02056036615385,30.8461538461538,16.1538461538462,52.2307692307692,0.0616971296153846,0.239030370769231,-0.00137451584615385,278.553193076923,278.947079230769,0.00268649461538462,0.147240116923077,0.00744702046153846,0.302930993846154,0.0678480233076923,0.197392610769231,0.0323629949230769,0.060964799,0.226179283076923,0.176250313846154,0.0984452504615385,0.237428606153846,2.31893598461538,0.492237603846154,0.0530803473846154,0.0972118984615385,0.240387086153846,0,0.357692307692308,0.523076923076923,281.563076923077,273.423076923077,394.560384615385,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",2,5.97684615384615,1.80092307692308,1.79330769230769,25.7202765392308,-0.660620330769231,0.954309153846154,-0.596117253846154,0.956811615384615,1.77214238461538,1.49095946153846,1.63720338461538,1.59040015384615,1.09150184615385,0.961860461538461,1.05373123076923,1.00806169230769,2.25969591538462,52.8461538461538,25.3076923076923,92.8461538461538,0.0873673441538462,0.307634825384615,-0.00230043323076923,278.754006923077,279.098767692308,0.002280447,0.210582969230769,0.00688969453846154,0.299953043846154,0.0917760131538461,0.236146030769231,0.0511608564615385,0.0842978326923077,0.255803303846154,0.198831206923077,0.115142500384615,0.256090622307692,2.19846595384615,0.474420083846154,0.0753039913846154,0.107542802153846,0.22943855,5.03779846153846,0.392307692307692,0.592307692307692,284.355384615385,272.709230769231,394.041538461538,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",3,8.87863636363636,2.73236363636364,1.84690909090909,59.2249536527273,-2.16618818181818,0.978189272727273,-2.18755072727273,0.978311454545455,4.34233909090909,3.87225381818182,4.40777009090909,3.886337,2.17961090909091,2.17273363636364,2.18718709090909,2.16870090909091,4.01645697272727,84.2727272727273,40.3636363636364,144.090909090909,0.173851175454545,0.542336626363636,-0.00367861572727273,282.0871,282.086970909091,0.00246137827272727,0.300192860909091,0.00755508954545455,0.280221259090909,0.0788016201818182,0.269907735454545,0.0364168779090909,0.0747780171818182,0.288663630909091,0.220750245454545,0.126961849,0.325158949090909,2.62699219090909,0.546648838181818,0.0994600456363636,0.148520969090909,0.292181743636364,0.683284454545455,0.473636363636364,1,288.749090909091,274.981818181818,396.797727272727,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",4,11.8705833333333,3.95,1.76725,97.939651355,-4.72332916666667,0.9858795,-4.73722766666667,0.987210666666667,8.91490758333333,8.49010525,8.9516225,8.39931283333333,4.2145975,4.22595666666667,4.18655583333333,4.1362075,6.45571301666667,92.6666666666667,42.9166666666667,203.333333333333,0.3087913575,0.86191975,-0.00501308091666667,285.727641666667,285.395173333333,0.00236593408333333,0.418748214166667,0.00723332516666667,0.245322108333333,0.0741902284166667,0.329262688333333,0.0349649748333333,0.0789352438333333,0.3114635475,0.213389451666667,0.118020471583333,0.421401745833333,3.18691975,0.630781576666667,0.2119103025,0.208583869166667,0.378882406666667,0,0.568333333333333,1.575,293.471666666667,278.405,395.409166666667,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",5,14.5060833333333,4.10233333333333,3.2035,118.436201965,-4.95788074166667,0.962477666666667,-4.97419039166667,0.964549833333333,9.8762035,9.107735,9.94254491666667,8.98719083333333,4.93318666666667,5.2657975,4.9331375,5.05889666666667,7.67252461666667,103.083333333333,50.25,223.416666666667,0.431853284166667,1.11881389166667,-0.00586589075,288.720325,288.234429166667,0.00337487316666667,0.503139165,0.008121605,0.231192900833333,0.0748105380833333,0.3838997125,0.0362562781666667,0.0848992545,0.339348586666667,0.212303181666667,0.1119289275,0.4954850025,3.55401016666667,0.674164048333333,0.28809247,0.259104624166667,0.425917096666667,0,0.605833333333333,1.89166666666667,295.521666666667,281.46,395.921666666667,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",6,19.1051666666667,6.92183333333333,1.90366666666667,150.409665858333,-1.21004973333333,0.98605325,-1.221462075,0.988888916666667,6.28363833333333,5.827435,6.38281,5.86325416666667,5.11535,4.80163416666667,5.13569583333333,4.84187833333333,8.47955855833333,146.583333333333,68,257.333333333333,0.371798735833333,0.933011453333333,-0.00698046075,293.4562125,292.7480075,0.0022149865,0.736024575,0.00788343825,0.220463475833333,0.0883930590833333,0.366739495,0.0414389299166667,0.0884876539166667,0.356071033333333,0.2383138825,0.128323287,0.439060924166667,3.17234646666667,0.61194988,0.2127899525,0.224702273333333,0.3586358925,0,0.5525,1.58333333333333,301.47,286.191666666667,397.431666666667,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",7,21.784,9.36184615384615,1.18376923076923,134.513532576923,0.796582615384615,0.972549692307692,0.800455769230769,0.974772538461538,3.26736153846154,3.05214830769231,3.25936492307692,2.90344438461538,4.09529307692308,3.65229153846154,4.05694615384615,3.63443923076923,7.48995906153846,148.538461538462,61.1538461538462,258.769230769231,0.336025570769231,0.861428201538462,-0.00787022884615385,296.477904615385,295.565900769231,0.00178050192307692,1.00785477692308,0.00729474892307692,0.202046634615385,0.0942311403076923,0.35913163,0.0437038446923077,0.0886981366153846,0.371203472307692,0.270329275384615,0.143941438461538,0.414976927692308,3.06557792307692,0.58469521,0.141236544153846,0.210108503846154,0.329705199230769,0,0.54,1.43846153846154,305.655384615385,288.309230769231,396.444230769231,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",8,21.4008461538462,9.29023076923077,1.40507692307692,113.599589399231,1.463011,0.958229846153846,1.46116476923077,0.959935846153846,2.099029,1.95799738461538,2.04574953846154,1.96588838461538,3.57550538461538,3.18551461538462,3.54984769230769,3.30267461538462,6.12522224615385,132.769230769231,53.6153846153846,234.384615384615,0.285476495384615,0.777347873076923,-0.00744852030769231,296.047362307692,295.183896153846,0.00190580907692308,1.02698954153846,0.00586663346153846,0.203351955384615,0.0878379626153846,0.33352393,0.0408449116923077,0.0834669962307692,0.348496529230769,0.258611425384615,0.138956078461538,0.395403046153846,3.01420583846154,0.583231037692308,0.12655135,0.194838686153846,0.328504635384615,0,0.536153846153846,1.39230769230769,305.643076923077,287.816923076923,396.120384615385,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",9,18.3930666666667,7.02013333333333,1.47466666666667,77.6851583306667,1.30024446666667,0.958055666666667,1.30854513333333,0.9580092,1.15516813333333,1.02062600666667,1.1419976,1.02766166,2.46414333333333,2.0725428,2.473916,2.11002333333333,4.59162653333333,101.733333333333,41.5333333333333,184,0.206780234,0.614103180666667,-0.0056915674,292.499380666667,292.036687333333,0.0016018054,0.771329142,0.00518406773333333,0.217488507333333,0.0824928886,0.294983894,0.0382494435333333,0.077034884,0.316643876666667,0.240176550666667,0.132261103333333,0.353445476666667,2.8384849,0.56284965,0.102614342533333,0.166334482,0.307411655333333,0,0.504666666666667,1.12666666666667,300.937333333333,285.053333333333,393.675666666667,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",10,14.3181428571429,3.66607142857143,1.60021428571429,39.5602394128571,1.5322895,0.965053714285714,1.51205857142857,0.966493785714286,0.479832642857143,0.50495745,0.510729728571429,0.498756821428571,2.02767857142857,1.92598428571429,2.01913071428571,1.85522085714286,2.75547015,64.7142857142857,29.4285714285714,117.5,0.136616987571429,0.44687691,-0.00357914878571429,287.914947857143,287.936140714286,0.00187856085714286,0.444994932142857,0.005160542,0.244011557142857,0.0742597902142857,0.250842854285714,0.0341156660714286,0.0688736152142857,0.278265088571429,0.215108399285714,0.120393544928571,0.306254930714286,2.6511262,0.543111708571429,0.0764323048571429,0.136414047,0.287386964285714,0,0.485714285714286,0.85,293.501428571429,281.294285714286,394.848571428571,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",11,9.33421428571429,1.83928571428571,2.10078571428571,10.7923741513571,0.670921124285714,0.974404785714286,0.70280135,0.977579428571429,0.591895228571429,0.428975907142857,0.561861752142857,0.410850484285714,1.26987507142857,1.12129464285714,1.26795,1.12628885714286,1.36479551428571,30.4285714285714,14.8571428571429,66.2142857142857,0.0873146498571429,0.315646743571429,-0.00199641707142857,282.178975,282.528318571429,0.00295025564285714,0.225399705714286,0.00626291364285714,0.279415085714286,0.0695793009285714,0.221376897857143,0.0316898456428571,0.0637913676428571,0.250996844285714,0.191342820714286,0.106528723714286,0.270747145714286,2.48911712142857,0.522128679285714,0.0724542174285714,0.115820844571429,0.267428225714286,0,0.388571428571429,0.592857142857143,285.331428571429,276.448571428571,393.350357142857,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Aur","CRO",12,6.42392857142857,1.2755,1.61064285714286,2.0320971495,0.323006214285714,0.970046214285714,0.309178142857143,0.969710142857143,0.540451528571429,0.552954857142857,0.607605214285714,0.54102185,0.864759681071429,0.906393714285714,0.8708828265,0.893296928571429,0.781256879285714,27.8571428571429,13.7142857142857,51.6428571428571,0.0583851625714286,0.228984717142857,-0.00131961985714286,278.975087142857,279.544832142857,0.00210287728571429,0.157320124285714,0.00682698557142857,0.297368367142857,0.0662912967857143,0.196445157857143,0.0297889707142857,0.0586796161428571,0.228854912857143,0.179001221428571,0.0990600835714286,0.237213950714286,2.36266968571429,0.494788741428571,0.0467684712142857,0.0976182095,0.241868516428571,0,0.340714285714286,0.478571428571429,281.944285714286,274.178571428571,396.46,"ICOS2020","CRO","CRO","Cfa","Temperate","N",43.54965,1.106103
"FR-Bil","ENF",1,7.7982,2.1882,3.8044,16.63486122,0.02071616,0.9627688,0.02241562,0.9619624,2.019282,2.008032,2.026156,2.110866,2.031136,2.02283,2.048116,1.896412,0.531861346,39.2,20,49.4,0.0544499012,0.213767684,-0.0059696018,279.992216,280.406638,0.0031113514,0.16343141,0.0089917768,0.241358054,0.0537178844,0.18131012,0.0282096278,0.0467436842,0.208791452,0.157457482,0.0885106748,0.246715392,2.889006,0.54332048,0.0720487258,0.098447379,0.28721572,0.07096774,0.452,0.8,281.912,272.636,404.517,"ICOS2020","WSA","SA","Cfb","Temperate","N",44.493652,-0.956092
